    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
    0,             0,               0,              1,         0,           0,          0,         1,           0,          0,          0,            0,           0
    1,             0,               0,              0,         0,           0,          0,         1,           0,          0,          0,            0,           0
    2,             1,               0,              0,         1,           2,          0,         4,           0,          0,          1,            0,           0
    3,             2,               0,              0,         3,           5,          6,        15,           3,          0,          3,            0,           0
    4,             5,               3,              4,         6,           3,          5,        21,           5,          0,          6,            3,           3
    5,             7,               4,              0,         7,           6,          0,        36,           8,          5,         10,            4,           0
    6,            12,               9,              0,        12,           8,          0,        52,          13,          6,         15,            9,           0
    7,            18,              15,              0,        15,           7,          0,        58,          15,          0,         21,           15,           0
    8,            25,              21,              0,        16,          12,          0,        67,          18,          0,         28,           21,           0
    9,            28,              23,              0,        20,          18,          0,        86,          23,          0,         36,           23,           0
   10,            35,              29,              0,        23,          16,          0,        99,          28,          0,         45,           29,           0
   11,            36,              29,              0,        33,          27,          0,       120,          31,          0,         55,           29,           0
   12,            46,              38,              0,        36,          29,          0,       140,          38,          1,         66,           38,           1
   13,            50,              41,              0,        31,          24,          0,       149,          40,          1,         78,           41,           1
   14,            56,              46,              0,        35,          25,          0,       158,          46,          1,         91,           46,           1
   15,            60,              49,              0,        42,          36,          0,       172,          46,          1,        105,           49,           1
   16,            69,              57,              0,        44,          33,          0,       184,          54,          1,        120,           57,           1
   17,            72,              59,              0,        52,          43,          0,       204,          59,          1,        136,           59,           1
   18,            87,              73,              1,        67,          29,          1,       229,          63,          1,        153,           73,           1
   19,            97,              82,              1,        57,          42,          0,       250,          70,          1,        171,           82,           1
   20,           101,              85,              1,        66,          53,          1,       266,          75,          2,        190,           85,           3
   21,           112,              95,              1,        74,          62,          1,       288,          83,          3,        210,           95,           3
   22,           113,              95,              2,        95,          84,          2,       308,          85,          9,        231,           95,           2
   23,           116,              97,              1,        91,          69,          1,       321,          92,          2,        253,           97,           2
   24,           126,             106,              1,        85,          67,          1,       351,         101,          2,        276,          106,           4
   25,           147,             126,              2,        94,          74,          1,       362,         106,          7,        300,          126,           4
   26,           159,             137,              2,        88,          63,          1,       380,         107,          3,        325,          137,           5
   27,           176,             153,              3,        95,          67,          1,       389,         114,          3,        351,          153,           6
   28,           182,             158,              3,        99,          82,          3,       403,         118,          3,        378,          158,           6
   29,           189,             164,              3,       103,          86,          1,       412,         125,          3,        406,          164,           6
   30,           211,             185,              3,       106,          71,          1,       438,         124,          3,        435,          185,           6
   31,           241,             215,              4,       170,         111,          2,       441,         131,          3,        465,          215,           7
   32,           268,             241,              4,       142,          66,          2,       461,         137,          5,        496,          241,           7
   33,           294,             266,              4,       144,          84,          2,       484,         144,          3,        528,          266,           7
   34,           318,             289,              5,       171,         102,          4,       498,         153,          3,        561,          289,           8
   35,           346,             316,              5,       145,          80,          2,       524,         158,          3,        595,          316,         121
   36,           381,             350,              3,       166,         102,          1,       559,         164,          3,        630,          350,           5
   37,           397,             365,              3,       183,         139,          1,       586,         169,          3,        666,          365,           6
   38,           431,             398,              3,       176,         121,          1,       604,         180,          4,        703,          398,           6
   39,           469,             436,              4,       184,         101,          1,       622,         187,          2,        741,          436,           6
   40,           497,             463,              4,       182,         112,          1,       646,         191,          2,        780,          463,           7
   41,           512,             477,              4,       182,         120,          1,       664,         199,          2,        820,          477,           7
   42,           514,             478,              4,       214,         158,          1,       702,         207,          2,        861,          478,           7
   43,           519,             482,              5,       217,         165,          2,       717,         213,          2,        903,          482,           8
   44,           531,             493,              7,       204,         148,          2,       738,         219,          3,        946,          493,           8
   45,           575,             537,              4,       235,         125,          2,       772,         226,          2,        990,          537,          55
   46,           618,             579,              6,       230,          97,          2,       788,         231,          3,       1035,          579,           9
   47,           633,             593,              5,       252,         161,          2,       799,         239,          3,       1081,          593,          15
   48,           652,             611,              5,       225,         133,          2,       839,         251,          4,       1128,          611,           9
   49,           696,             654,              5,       252,         133,          2,       858,         256,          4,       1176,          654,           5
   50,           723,             680,              5,       221,         126,          4,       875,         259,          9,       1225,          680,           4
   51,           753,             709,              6,       291,         184,          2,       889,         267,          4,       1275,          709,           4
   52,           804,             759,              6,       283,         146,          2,       912,         269,          5,       1326,          759,           4
   53,           855,             809,              6,       309,         192,          2,       927,         274,          4,       1378,          809,           4
   54,           905,             858,              7,       314,         154,          2,       940,         282,          3,       1431,          858,           4
   55,           927,             879,              7,       277,         166,          2,       943,         286,          3,       1485,          879,           5
   56,           973,             924,              7,       324,         211,          2,       974,         293,          3,       1540,          924,           5
   57,          1026,             976,              8,       358,         217,          2,       991,         298,          3,       1596,          976,           5
   58,          1036,             985,              8,       312,         183,          2,      1001,         305,          4,       1653,          985,           5
   59,          1091,            1039,              8,       375,         179,          2,      1014,         311,          7,       1711,         1039,           5
   60,          1134,            1081,              8,       351,         194,          2,      1036,         311,          5,       1770,         1081,           5
   61,          1162,            1108,              9,       279,         179,          3,      1056,         317,          5,       1830,         1108,           5
   62,          1198,            1143,             10,       323,         185,          2,      1062,         324,          4,       1891,         1143,        2651
   63,          1216,            1160,              9,       322,         227,          3,      1084,         330,          4,       1953,         1160,           6
   64,          1235,            1178,              9,       336,         243,          3,      1098,         337,          6,       2016,         1178,           6
   65,          1293,            1235,             10,       387,         219,          3,      1127,         345,          5,       2080,         1235,           6
   66,          1350,            1291,             10,       355,         179,          2,      1158,         353,          4,       2145,         1291,           6
   67,          1363,            1303,             10,       391,         267,          2,      1179,         361,          3,       2211,         1303,           6
   68,          1408,            1347,             14,       347,         209,          2,      1205,         372,          5,       2278,         1347,           6
   69,          1430,            1368,             10,       349,         241,          3,      1229,         379,          5,       2346,         1368,           7
   70,          1499,            1436,             11,       418,         224,          3,      1269,         385,          4,       2415,         1436,           7
   71,          1529,            1465,             11,       410,         235,          3,      1291,         393,          5,       2485,         1465,           8
   72,          1540,            1475,             11,       416,         282,          3,      1326,         398,          6,       2556,         1475,           7
   73,          1587,            1521,             12,       405,         234,          3,      1354,         409,          3,       2628,         1521,           8
   74,          1630,            1563,             13,       401,         268,          3,      1380,         413,          5,       2701,         1563,           8
   75,          1699,            1631,             13,       464,         257,          3,      1408,         423,          5,       2775,         1631,           8
   76,          1760,            1691,             13,       390,         216,          3,      1448,         433,          6,       2850,         1691,           8
   77,          1806,            1736,             13,       392,         237,          3,      1460,         441,          5,       2926,         1736,           7
   78,          1810,            1739,             18,       494,         277,          3,      1482,         450,          5,       3003,         1739,           8
   79,          1837,            1765,             14,       412,         282,          3,      1496,         457,          5,       3081,         1765,           8
   80,          1879,            1806,             14,       419,         286,          3,      1543,         463,          6,       3160,         1806,           8
   81,          1907,            1833,             15,       442,         298,          3,      1574,         470,          5,       3240,         1833,           9
   82,          1933,            1858,             14,       500,         340,          3,      1588,         479,          6,       3321,         1858,           9
   83,          1936,            1860,             15,       561,         445,          3,      1597,         488,          6,       3403,         1860,           9
   84,          1980,            1903,             15,       511,         341,          3,      1654,         499,          6,       3486,         1903,          12
   85,          2050,            1972,             15,       511,         321,          3,      1680,         505,          6,       3570,         1972,           9
   86,          2053,            1974,             15,       585,         405,          3,      1685,         509,          5,       3655,         1974,          10
   87,          2089,            2009,             18,       500,         351,          3,      1719,         523,         10,       3741,         2009,          12
   88,          2129,            2048,             16,       514,         319,          5,      1753,         526,         14,       3828,         2048,          11
   89,          2191,            2109,             16,       521,         323,          4,      1783,         533,          7,       3916,         2109,          12
   90,          2270,            2187,             17,       685,         345,          6,      1811,         541,         11,       4005,         2187,          12
   91,          2323,            2239,             19,       476,         298,          5,      1843,         553,          9,       4095,         2239,          12
   92,          2333,            2248,             18,       550,         369,          4,      1857,         554,         12,       4186,         2248,          13
   93,          2400,            2314,             23,       521,         288,          4,      1888,         565,          8,       4278,         2314,          13
   94,          2425,            2338,             19,       541,         322,          4,      1902,         574,          8,       4371,         2338,          13
   95,          2454,            2366,             18,       541,         327,          4,      1933,         582,          6,       4465,         2366,          13
   96,          2542,            2453,             19,       658,         411,          4,      1975,         595,          7,       4560,         2453,          13
   97,          2630,            2540,             20,       655,         336,          4,      1992,         601,          7,       4656,         2540,          13
   98,          2695,            2604,             20,       581,         296,          4,      2016,         607,          7,       4753,         2604,          13
   99,          2710,            2618,             20,       591,         390,          4,      2022,         611,          7,       4851,         2618,          14
  100,          2797,            2704,             22,       583,         323,          4,      2060,         622,          8,       4950,         2704,          15
  101,          2811,            2717,             21,       648,         411,          4,      2076,         624,          7,       5050,         2717,          15
  102,          2870,            2775,             21,       581,         348,          4,      2078,         632,          7,       5151,         2775,          14
  103,          2904,            2808,             22,       605,         420,          4,      2108,         641,          7,       5253,         2808,          15
  104,          2979,            2882,             22,       633,         408,          4,      2141,         641,          9,       5356,         2882,          14
  105,          3083,            2985,             23,       719,         407,          5,      2157,         646,          9,       5460,         2985,          15
  106,          3110,            3011,             24,       714,         473,          4,      2166,         657,         10,       5565,         3011,          16
  107,          3199,            3099,             24,       730,         371,          7,      2196,         663,          8,       5671,         3099,          17
  108,          3238,            3137,             25,       662,         412,          4,      2207,         668,          9,       5778,         3137,          16
  109,          3333,            3231,             25,       748,         432,          4,      2222,         679,          8,       5886,         3231,          16
  110,          3372,            3269,             25,       664,         423,          4,      2238,         680,          8,       5995,         3269,          16
  111,          3457,            3353,             26,       659,         358,          4,      2256,         690,         10,       6105,         3353,          18
  112,          3568,            3464,             26,       775,         404,          5,      2301,         697,          9,       6216,         3464,          18
  113,          3603,            3498,             27,       792,         479,          5,      2319,         705,          8,       6328,         3498,          18
  114,          3626,            3520,             27,       798,         509,          5,      2326,         706,          9,       6441,         3520,          18
  115,          3738,            3631,             73,       807,         471,          5,      2353,         716,          9,       6555,         3631,          19
  116,          3801,            3693,             28,       804,         540,          5,      2344,         721,         10,       6670,         3693,          19
  117,          3820,            3711,             46,       827,         589,          5,      2362,         733,          8,       6786,         3711,          20
  118,          3912,            3802,             29,       718,         402,          5,      2382,         734,          8,       6903,         3802,          20
  119,          3956,            3845,             29,       801,         517,          5,      2396,         746,          8,       7021,         3845,          20
  120,          4075,            3964,             60,       878,         445,          5,      2438,         744,          8,       7140,         3964,          21
  121,          4103,            3991,             30,       903,         520,          5,      2453,         751,          9,       7260,         3991,          21
  122,          4218,            4105,             75,       953,         400,          6,      2467,         759,          9,       7381,         4105,          23
  123,          4304,            4190,             32,       753,         401,          5,      2492,         763,          8,       7503,         4190,          22
  124,          4321,            4206,             73,       884,         493,          5,      2510,         774,         10,       7626,         4206,          22
  125,          4352,            4236,             32,       810,         488,          5,      2520,         779,          8,       7750,         4236,          22
  126,          4463,            4346,             74,       852,         458,          7,      2545,         786,         13,       7875,         4346,          23
  127,          4564,            4446,             37,       817,         445,          6,      2566,         792,         11,       8001,         4446,          23
  128,          4623,            4504,            100,       797,         469,          7,      2590,         800,         12,       8128,         4504,          24
  129,          4704,            4584,             35,       805,         450,          6,      2619,         810,          8,       8256,         4584,          23
  130,          4824,            4703,             97,       997,         601,          6,      2642,         818,          9,       8385,         4703,          25
  131,          4943,            4821,             36,       904,         462,          6,      2674,         828,          8,       8515,         4821,          25
  132,          5008,            4885,             75,       893,         555,          6,      2720,         835,         11,       8646,         4885,          25
  133,          5087,            4963,             37,       819,         489,          5,      2746,         847,          8,       8778,         4963,          25
  134,          5209,            5084,             70,      1036,         516,          6,      2763,         854,         12,       8911,         5084,          27
  135,          5260,            5134,             39,       862,         490,          6,      2791,         865,         11,       9045,         5134,          31
  136,          5282,            5155,             76,       995,         657,          6,      2813,         873,         18,       9180,         5155,          27
  137,          5331,            5203,             39,       957,         605,          6,      2839,         883,          9,       9316,         5203,          27
  138,          5419,            5290,             71,       889,         482,          7,      2874,         895,         12,       9453,         5290,          33
  139,          5421,            5291,             41,      1025,         674,          7,      2907,         898,         10,       9591,         5291,          28
  140,          5493,            5362,             95,       917,         610,          7,      2957,         911,         14,       9730,         5362,          28
  141,          5576,            5444,             42,      1107,         748,          7,      2992,         921,         14,       9870,         5444,          28
  142,          5714,            5581,             92,      1059,         553,          6,      3011,         924,         13,      10011,         5581,          30
  143,          5848,            5714,             43,      1109,         568,          7,      3045,         941,         11,      10153,         5714,          29
  144,          5895,            5760,              8,      1071,         651,          6,      3080,         936,         10,      10296,         5760,          29
  145,          5993,            5857,              8,      1027,         570,          7,      3109,         947,         12,      10440,         5857,          30
  146,          6126,            5989,              8,      1027,         553,          6,      3144,         967,         12,      10585,         5989,          29
  147,          6234,            6096,              8,      1038,         535,          6,      3174,         972,         11,      10731,         6096,          30
  148,          6305,            6166,              8,      1021,         653,          6,      3196,         976,         12,      10878,         6166,          31
  149,          6426,            6286,              8,      1037,         623,          6,      3223,         985,          9,      11026,         6286,          32
  150,          6456,            6315,              8,       991,         599,          7,      3259,         999,         12,      11175,         6315,          32
  151,          6597,            6455,              8,      1292,         739,          7,      3302,        1004,         12,      11325,         6455,          33
  152,          6637,            6494,              8,      1056,         617,          6,      3343,        1017,         12,      11476,         6494,          32
  153,          6753,            6609,              9,      1177,         733,          6,      3370,        1027,         11,      11628,         6609,          33
  154,          6786,            6641,              9,      1181,         673,          7,      3379,        1036,         15,      11781,         6641,          39
  155,          6831,            6685,              9,      1138,         666,          8,      3399,        1043,         15,      11935,         6685,          34
  156,          6932,            6785,              9,      1117,         721,          7,      3443,        1055,         15,      12090,         6785,          34
  157,          6942,            6794,              9,      1181,         746,          7,      3469,        1062,         10,      12246,         6794,          34
  158,          7034,            6885,              9,      1085,         682,          7,      3480,        1074,         12,      12403,         6885,          36
  159,          7080,            6930,              9,      1098,         723,          7,      3514,        1078,         11,      12561,         6930,          35
  160,          7164,            7013,              9,      1186,         731,          7,      3571,        1091,         12,      12720,         7013,          36
  161,          7184,            7032,              9,      1192,         773,          7,      3598,        1100,         11,      12880,         7032,          36
  162,          7212,            7059,              9,      1168,         744,          6,      3629,        1102,         12,      13041,         7059,          36
  163,          7370,            7216,              9,      1431,         785,          7,      3661,        1109,         12,      13203,         7216,          38
  164,          7450,            7295,              9,      1124,         629,          7,      3663,        1125,         15,      13366,         7295,          39
  165,          7518,            7362,              9,      1202,         756,          7,      3689,        1135,         14,      13530,         7362,          38
  166,          7531,            7374,              9,      1357,         881,          7,      3710,        1143,         13,      13695,         7374,          38
  167,          7665,            7507,             10,      1216,         584,          7,      3745,        1154,         12,      13861,         7507,          40
  168,          7706,            7547,             10,      1246,         709,          7,      3825,        1161,         13,      14028,         7547,          39
  169,          7869,            7709,             10,      1371,         799,          7,      3857,        1174,         12,      14196,         7709,          41
  170,          8020,            7859,             10,      1329,         810,          8,      3883,        1177,         13,      14365,         7859,          42
  171,          8059,            7897,             10,      1267,         690,          8,      3898,        1188,         14,      14535,         7897,          41
  172,          8230,            8067,             10,      1382,         700,         13,      3905,        1196,         19,      14706,         8067,          51
  173,          8277,            8113,             18,      1370,         750,         13,      3937,        1208,         16,      14878,         8113,          42
  174,          8284,            8119,             10,      1513,         913,          8,      3985,        1211,         16,      15051,         8119,          42
  175,          8424,            8258,             11,      1494,         725,          8,      4013,        1226,         13,      15225,         8258,          43
  176,          8540,            8373,             10,      1217,         661,          8,      4048,        1232,         14,      15400,         8373,          44
  177,          8671,            8503,             11,      1328,         815,          8,      4070,        1241,         14,      15576,         8503,          44
  178,          8716,            8547,             11,      1322,         757,          8,      4131,        1248,         24,      15753,         8547,          44
  179,          8880,            8710,             16,      1273,         705,         11,      4163,        1254,         22,      15931,         8710,          56
  180,          8931,            8760,             11,      1294,         816,         12,      4165,        1261,         24,      16110,         8760,          45
  181,          9031,            8859,             11,      1251,         743,         11,      4202,        1276,         22,      16290,         8859,          64
  182,          9080,            8907,             11,      1286,         852,          8,      4259,        1286,         26,      16471,         8907,          46
  183,          9160,            8986,             11,      1266,         788,          8,      4262,        1296,         13,      16653,         8986,          47
  184,          9288,            9113,             11,      1440,         682,          8,      4299,        1301,         14,      16836,         9113,          47
  185,          9450,            9274,             15,      1424,         742,         11,      4337,        1307,         15,      17020,         9274,          53
  186,          9606,            9429,             12,      1490,         715,          9,      4336,        1315,         15,      17205,         9429,          50
  187,          9741,            9563,             12,      1429,         751,          8,      4369,        1330,         17,      17391,         9563,          49
  188,          9829,            9650,             12,      1289,         818,          8,      4400,        1338,         15,      17578,         9650,          49
  189,          9859,            9679,             12,      1448,         962,          8,      4427,        1345,         16,      17766,         9679,          55
  190,         10010,            9829,             12,      1367,         724,          8,      4465,        1358,         21,      17955,         9829,          51
  191,         10168,            9986,             12,      1414,         767,         10,      4497,        1364,         15,      18145,         9986,          55
  192,         10315,           10132,             13,      1410,         865,          8,      4528,        1376,         42,      18336,        10132,          55
  193,         10352,           10168,             16,      1346,         875,          8,      4550,        1384,         15,      18528,        10168,          52
  194,         10534,           10349,             13,      1672,         994,         10,      4595,        1396,         17,      18721,        10349,          55
  195,         10612,           10426,             13,      1554,        1008,          9,      4633,        1400,         15,      18915,        10426,          54
  196,         10798,           10611,             13,      1763,        1054,         11,      4635,        1406,         19,      19110,        10611,          59
  197,         10805,           10617,             13,      1848,         981,          9,      4656,        1414,         16,      19306,        10617,          53
  198,         10912,           10723,             13,      1577,         955,          9,      4680,        1422,         15,      19503,        10723,          55
  199,         11104,           10914,             14,      1693,         831,          9,      4690,        1427,         17,      19701,        10914,          56
  200,         11188,           10997,             14,      1672,         889,          9,      4726,        1440,         17,      19900,        10997,          56
  201,         11295,           11103,             14,      1483,         780,          9,      4749,        1448,         17,      20100,        11103,          55
  202,         11493,           11300,             14,      1866,        1001,          9,      4774,        1449,         16,      20301,        11300,          56
  203,         11670,           11476,             14,      1527,         818,          9,      4791,        1457,         16,      20503,        11476,          57
  204,         11773,           11578,             14,      1592,         897,          9,      4794,        1467,         15,      20706,        11578,          57
  205,         11853,           11657,             14,      1574,         982,          9,      4818,        1478,         14,      20910,        11657,          58
  206,         12038,           11841,             15,      1914,        1052,         10,      4863,        1482,         18,      21115,        11841,          60
  207,         12240,           12042,             15,      1806,         890,         10,      4859,        1492,         17,      21321,        12042,          62
  208,         12431,           12232,             15,      1778,        1046,         10,      4914,        1493,         15,      21528,        12232,          60
  209,         12616,           12416,             15,      1662,         809,          9,      4937,        1500,         14,      21736,        12416,          59
  210,         12629,           12428,             15,      1856,        1176,         10,      4950,        1505,         17,      21945,        12428,          62
  211,         12811,           12609,             15,      1669,         882,         10,      4979,        1512,         17,      22155,        12609,          62
  212,         12986,           12783,             16,      1715,         795,          9,      4980,        1526,         16,      22366,        12783,          62
  213,         13085,           12881,             16,      1561,         920,          9,      5003,        1532,         15,      22578,        12881,          63
  214,         13298,           13094,             16,      1793,         990,          9,      5053,        1541,         20,      22791,        13094,          64
  215,         13479,           13274,             16,      1892,         944,         10,      5063,        1546,         16,      23005,        13274,          64
  216,         13501,           13295,             16,      1917,        1243,         10,      5072,        1550,         17,      23220,        13295,          66
  217,         13520,           13313,             16,      2132,        1455,         10,      5093,        1558,         16,      23436,        13313,          64
  218,         13658,           13450,             16,      1637,         911,         10,      5124,        1575,         17,      23653,        13450,          63
  219,         13828,           13619,             17,      1602,         919,         10,      5134,        1582,         16,      23871,        13619,          73
  220,         13979,           13769,             17,      1555,         869,         10,      5167,        1580,         16,      24090,        13769,          68
  221,         13996,           13785,             17,      1819,        1216,         10,      5195,        1589,         15,      24310,        13785,          68
  222,         14186,           13974,             17,      1837,        1006,         11,      5201,        1598,         18,      24531,        13974,          69
  223,         14331,           14118,             17,      1767,        1101,         10,      5223,        1610,         17,      24753,        14118,          70
  224,         14450,           14236,             17,      1708,        1120,         10,      5271,        1609,         20,      24976,        14236,          68
  225,         14556,           14341,             17,      1699,        1136,         10,      5292,        1616,         18,      25200,        14341,          69
  226,         14579,           14363,             17,      1798,        1251,         10,      5311,        1636,         18,      25425,        14363,          70
  227,         14687,           14470,             18,      1786,        1176,         10,      5334,        1640,         18,      25651,        14470,          68
  228,         14875,           14657,             18,      1786,         995,         10,      5346,        1640,         18,      25878,        14657,          69
  229,         15096,           14877,             18,      1982,        1064,         10,      5367,        1648,         17,      26106,        14877,          71
  230,         15106,           14886,             18,      2147,        1258,         10,      5390,        1661,         16,      26335,        14886,          70
  231,         15206,           14985,             20,      1887,        1170,         10,      5434,        1672,         15,      26565,        14985,          70
  232,         15281,           15059,             18,      1956,        1289,         11,      5412,        1668,         17,      26796,        15059,          80
  233,         15335,           15112,             18,      2054,        1419,         10,      5435,        1678,         16,      27028,        15112,          71
  234,         15443,           15219,             19,      1868,        1143,         10,      5477,        1698,         16,      27261,        15219,          73
  235,         15531,           15306,             19,      1953,        1318,         11,      5488,        1700,         16,      27495,        15306,          73
  236,         15572,           15346,             19,      2104,        1458,         10,      5491,        1702,         17,      27730,        15346,          76
  237,         15760,           15533,             19,      2029,        1179,         11,      5528,        1710,         19,      27966,        15533,          75
  238,         15811,           15583,             19,      1977,        1302,         11,      5541,        1723,         17,      28203,        15583,          77
  239,         16049,           15821,             19,      2040,        1048,         11,      5573,        1736,         17,      28441,        15821,          78
  240,         16220,           15991,             19,      1881,         965,         11,      5620,        1724,         18,      28680,        15991,          78
  241,         16440,           16210,             20,      2233,        1325,         12,      5640,        1735,         17,      28920,        16210,          80
  242,         16528,           16297,             20,      1950,        1054,         11,      5665,        1748,         18,      29161,        16297,          77
  243,         16615,           16383,             20,      2082,        1237,         11,      5677,        1749,         17,      29403,        16383,          79
  244,         16725,           16492,             20,      1996,        1222,         11,      5691,        1763,         19,      29646,        16492,          79
  245,         16808,           16574,             20,      1997,        1304,         11,      5718,        1772,         18,      29890,        16574,          79
  246,         16825,           16590,             20,      2184,        1478,         12,      5753,        1772,         19,      30135,        16590,          84
  247,         16831,           16595,             20,      2409,        1709,         13,      5782,        1784,         41,      30381,        16595,          97
  248,         16947,           16710,             28,      2156,        1214,         14,      5764,        1790,         28,      30628,        16710,          86
  249,         17130,           16892,             21,      1911,        1158,         11,      5786,        1800,         17,      30876,        16892,          83
  250,         17284,           17045,             31,      1948,        1087,         15,      5823,        1808,         28,      31125,        17045,         116
  251,         17293,           17053,             33,      2202,        1366,         17,      5842,        1811,         30,      31375,        17053,         116
  252,         17484,           17243,             35,      1864,         933,         16,      5879,        1825,         31,      31626,        17243,         116
  253,         17496,           17254,             21,      2067,        1222,         12,      5879,        1832,         20,      31878,        17254,          88
  254,         17626,           17383,             21,      1851,        1043,         24,      5907,        1835,         32,      32131,        17383,         124
  255,         17816,           17572,             37,      2076,        1170,         28,      5930,        1847,         40,      32385,        17572,         101
  256,         18030,           17785,             36,      2409,        1243,         17,      5978,        1852,         30,      32640,        17785,         147
  257,         18097,           17851,             37,      1983,        1183,         16,      6014,        1861,         28,      32896,        17851,          95
  258,         18322,           18075,             22,      2089,         996,         12,      6028,        1877,         20,      33153,        18075,          86
  259,         18453,           18205,             22,      2056,         983,         12,      6065,        1888,         19,      33411,        18205,          89
  260,         18483,           18234,             22,      2180,        1138,         12,      6086,        1889,         19,      33670,        18234,          90
  261,         18487,           18237,             22,      2444,        1414,         12,      6121,        1899,         21,      33930,        18237,          89
  262,         18607,           18356,             22,      2120,        1149,         11,      6161,        1918,         20,      34191,        18356,          90
  263,         18647,           18395,             23,      2257,        1372,         12,      6171,        1920,         22,      34453,        18395,          90
  264,         18697,           18444,             22,      2323,        1347,         11,      6229,        1935,         20,      34716,        18444,          92
  265,         18719,           18465,             22,      2482,        1583,         12,      6268,        1948,         19,      34980,        18465,          89
  266,         18737,           18482,             23,      2711,        1812,         14,      6298,        1950,         19,      35245,        18482,          92
  267,         18761,           18505,             22,      2490,        1576,         12,      6337,        1964,         18,      35511,        18505,          92
  268,         18941,           18684,             23,      2121,        1119,         12,      6355,        1975,         20,      35778,        18684,          93
  269,         19128,           18870,             23,      2478,        1374,         15,      6389,        1990,         23,      36046,        18870,         102
  270,         19397,           19138,             23,      2303,        1213,         13,      6423,        1990,         20,      36315,        19138,          96
  271,         19399,           19139,             77,      2540,        1452,         14,      6457,        2009,         20,      36585,        19139,          95
